id,type,address,number,postal_code,municipality,province,location,public,available,hours,concat_address,location_geo,coords,lat,lon,alt
5239.0,,Lange Schipstraat,27.0,2800.0,Mechelen,Antwerpen,glvl,,,,"Lange Schipstraat 27, Antwerpen, 2800, Belgique","27, Lange Schipstraat, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0252267, 4.4800498, 0.0)",51.0252267,4.4800498,0.0
5240.0,,Schaalstraat ,46.0,2800.0,Mechelen,Antwerpen,glvl,,,,"Schaalstraat  46, Antwerpen, 2800, Belgique","Personeelsdienst, 46, Schaalstraat, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0260847, 4.4802729, 0.0)",51.0260847,4.4802729,0.0
5300.0,,Noulaertsplein ,2.0,2650.0,Edegem,Antwerpen,"glvl, praktijkruimte",,,,"Noulaertsplein  2, Antwerpen, 2650, Belgique","2, Noulaertsplein, Edegem, Antwerpen, Vlaanderen, 2650, België / Belgique / Belgien","(51.1584717, 4.43278334076169, 0.0)",51.1584717,4.43278334076169,0.0
5314.0,,Starrenhoflaan,35.0,2950.0,Kapellen,Antwerpen,inkomhal kantoorgebouw,,,,"Starrenhoflaan 35, Antwerpen, 2950, Belgique","35, Starrenhoflaan, Kapellen, Antwerpen, Vlaanderen, 2950, België / Belgique / Belgien","(51.33003075, 4.40841563453596, 0.0)",51.33003075,4.40841563453596,0.0
5318.0,,Schupstraat,9.0,2018.0,Antwerpen,Antwerpen,"blok B, 10° verdiepingoffice",,,,"Schupstraat 9, Antwerpen, 2018, Belgique","9, Schupstraat, Diamant, Centraal Station, Antwerpen, Vlaanderen, 2018, België / Belgique / Belgien","(51.2142957, 4.418657885392573, 0.0)",51.2142957,4.418657885392573,0.0
5324.0,,Klipperstraat ,15.0,2030.0,Antwerpen,Antwerpen,5° verd - hangt achter de balie,,,,"Klipperstraat  15, Antwerpen, 2030, Belgique","15, Klipperstraat, Luchtbal, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.24363820000001, 4.424085944266693, 0.0)",51.24363820000001,4.424085944266693,0.0
5351.0,,Blancefloerlaan ,181.0,2050.0,Antwerpen,Antwerpen,inkomhal,,,,"Blancefloerlaan  181, Antwerpen, 2050, Belgique","181, Blancefloerlaan, Regatta, Linkeroever, Europark, Antwerpen, Vlaanderen, 2050, België / Belgique / Belgien","(51.219712799999996, 4.369048320705523, 0.0)",51.219712799999996,4.369048320705523,0.0
5353.0,,Kleine Nieuwedijkstraat,53.0,2800.0,Mechelen,Antwerpen,inkomhal,,,,"Kleine Nieuwedijkstraat 53, Antwerpen, 2800, Belgique","AFAS Stadion, 53, Kleine Nieuwedijkstraat, Katanga, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.03709535, 4.486386882042943, 0.0)",51.03709535,4.486386882042943,0.0
5354.0,,Kleine Nieuwedijkstraat,53.0,2800.0,Mechelen,Antwerpen,inkomhal,,,,"Kleine Nieuwedijkstraat 53, Antwerpen, 2800, Belgique","AFAS Stadion, 53, Kleine Nieuwedijkstraat, Katanga, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.03709535, 4.486386882042943, 0.0)",51.03709535,4.486386882042943,0.0
5368.0,,Jan Van Rijswijcklaan,184.0,2020.0,Antwerpen,Antwerpen,mobiel toestel Events,,,,"Jan Van Rijswijcklaan 184, Antwerpen, 2020, Belgique","184, Jan Van Rijswijcklaan, Tentoonstellingswijk, Antwerpen, Vlaanderen, 2020, België / Belgique / Belgien","(51.190022799999994, 4.395627246379457, 0.0)",51.190022799999994,4.395627246379457,0.0
5369.0,,Jan Van Rijswijcklaan ,184.0,2020.0,Antwerpen,Antwerpen,mobiel toestel Events,,,,"Jan Van Rijswijcklaan  184, Antwerpen, 2020, Belgique","184, Jan Van Rijswijcklaan, Tentoonstellingswijk, Antwerpen, Vlaanderen, 2020, België / Belgique / Belgien","(51.190022799999994, 4.395627246379457, 0.0)",51.190022799999994,4.395627246379457,0.0
5370.0,,Jan Van Rijswijcklaan ,162.0,2020.0,Antwerpen,Antwerpen,"glvl,keuken acht onthaal",,,,"Jan Van Rijswijcklaan  162, Antwerpen, 2020, Belgique","B.P.-building, 162, Jan Van Rijswijcklaan, Tentoonstellingswijk, Antwerpen, Vlaanderen, 2020, België / Belgique / Belgien","(51.19240215, 4.397745721162309, 0.0)",51.19240215,4.397745721162309,0.0
5371.0,,Jan Van Rijswijcklaan 1,184.0,2020.0,Antwerpen,Antwerpen,"1° verd,kantoor landscha",,,,"Jan Van Rijswijcklaan 1 184, Antwerpen, 2020, Belgique","Jan Van Rijswijcklaan, Tentoonstellingswijk, Antwerpen, Vlaanderen, 2020, België / Belgique / Belgien","(51.1916579, 4.3981515, 0.0)",51.1916579,4.3981515,0.0
5406.0,,Achterbos,27.0,2400.0,Mol,Antwerpen,glvl-sporthal,,,,"Achterbos 27, Antwerpen, 2400, Belgique","27, Achterbos, Mol, Turnhout, Antwerpen, Vlaanderen, 2400, België / Belgique / Belgien","(51.2014515, 5.0947164477758, 0.0)",51.2014515,5.0947164477758,0.0
